137.958	798.188
138.621	812.375
139.287	807.875
139.953	826.25
140.617	803.563
141.282	783
141.946	786.563
142.611	757.75
143.275	739.813
143.94	734.563
144.604	713.188
145.267	683.188
145.932	688.813
146.595	665.313
147.261	648.563
147.924	640.938
148.589	630.063
149.252	625
149.917	602.688
150.58	606.063
151.242	593.438
151.907	598.438
152.57	593.438
153.233	592.938
153.898	585.688
154.56	589.125
155.223	597.563
155.887	600.437
156.55	599.625
157.212	605.875
157.877	613.375
158.539	613.625
159.201	615.125
159.866	622.5
160.528	625.688
161.19	613.687
161.852	631.875
162.514	616.688
163.178	621.75
163.84	634.375
164.502	635.813
165.164	635.875
165.828	622.813
166.49	631.375
167.151	624.25
167.813	619.563
168.475	616.063
169.136	617.813
169.798	602.687
170.461	594.716
171.123	601.405
171.784	595.188
172.445	591.799
173.107	581.631
173.768	574.866
174.429	581.32
175.09	574.535
175.751	575.743
176.412	572.68
177.073	566.945
177.734	563.485
178.395	563.563
179.056	554.435
179.717	554.878
180.378	554.447
181.038	549.697
181.699	537.679
182.36	547.197
183.02	553.288
183.681	535.182
184.341	536.358
185.002	539.5
185.662	522.434
186.323	536.951
186.983	531.557
187.643	533.098
188.303	535.307
188.964	531.094
189.622	527.819
190.282	525.542
190.942	524.443
191.602	528.608
192.262	523.394
192.922	520.47
193.579	524.754
194.239	524.619
194.899	516.541
195.559	526.82
196.218	527.389
196.876	528.643
197.535	518.857
198.195	523.904
198.854	514.877
199.511	525.363
200.171	521.169
200.83	530.896
201.49	528.191
202.147	527.047
202.806	521.158
203.465	519.438
204.122	523.793
204.781	526.86
205.44	519.033
206.097	518.879
206.756	519.003
207.412	515.888
208.071	516.841
208.73	521.701
209.387	513.523
210.045	513.431
210.702	507.734
211.361	499.744
212.019	503.687
212.675	506.929
213.334	501.018
213.99	502.814
214.649	497.118
215.305	489.071
215.963	489.872
216.619	493.75
217.277	497.208
217.933	490.449
218.591	478.579
219.247	470.589
219.905	464.468
220.561	479.417
221.217	467.313
221.875	464.379
222.53	462.186
223.188	460.861
223.844	459.432
224.502	455.467
225.157	456.551
225.812	461.063
226.47	459.807
227.125	464.792
227.781	463.899
228.438	458.97
229.093	457.429
229.748	469.65
230.406	485.199
231.061	478.719
231.716	474.095
232.371	486.001
233.028	487.437
233.683	497.133
234.338	503.583
234.995	519.637
235.649	531.703
236.304	534.529
236.959	544.212
237.613	557.266
238.27	563.673
238.925	583.087
239.579	590.387
240.234	599.875
240.888	627.857
241.542	655.761
242.199	664.843
242.853	672.327
243.507	697.777
244.161	710.494
244.816	717.977
245.47	747.147
246.124	752.778
246.778	756.469
247.432	774.752
248.085	770.625
248.742	796.001
249.395	790.195
250.049	797.319
250.703	791.429
251.356	799.81
252.01	800.922
252.664	791.567
253.317	793.078
253.971	795.358
254.624	790.76
255.278	788.072
255.931	776.042
256.582	773.906
257.235	765.08
257.888	767.572
258.542	749.228
259.195	744.356
259.848	751.237
260.501	733.91
261.154	729.233
261.807	732.475
262.46	723.387
263.11	719.379
263.763	708.267
264.416	713.83
265.069	708.668
265.721	708.481
266.374	705.534
267.024	694.263
267.677	693.049
268.329	698.015
268.982	683.896
269.632	682.482
270.284	691.842
270.937	681.228
271.589	682.205
272.239	681.268
272.891	678.879
273.543	675.633
274.196	674.908
274.845	675.094
275.497	675.788
276.149	692.431
276.799	688.358
277.451	692.348
278.101	689.012
278.752	689.178
279.404	695.874
280.054	681.703
280.705	697.172
281.357	700.806
282.006	702.259
282.658	705.657
283.307	706.348
283.958	714.443
284.608	705.89
285.259	721.487
285.908	727.518
286.559	744.521
287.211	732.692
287.859	745.992
288.511	740.25
289.159	757.054
289.808	764.217
290.459	769.984
291.108	769.432
291.759	773.62
292.408	785.711
293.058	792.968
293.707	802.357
294.358	803.905
295.006	817.009
295.655	819.689
296.305	820.405
296.953	836.204
297.602	850.703
298.252	848.457
298.9	848.843
299.551	854.959
300.199	865.662
300.847	869.497
301.495	865.442
302.145	879.739
302.793	881.221
303.441	889.291
304.091	887.479
304.739	890.994
305.387	903.063
306.034	898.88
306.684	904.714
307.332	891.67
307.98	895.115
308.627	891.671
309.275	895.082
309.924	881.451
310.572	889.037
311.219	885.015
311.866	873.741
312.514	866.014
313.161	860.907
313.81	853.816
314.457	836.108
315.104	830.895
315.752	817.851
316.399	809.021
317.046	816.913
317.692	800.724
318.339	785.744
318.986	785.233
319.633	773.665
320.28	750.514
320.926	751.753
321.575	754.627
322.222	733.495
322.868	730.034
323.515	724.519
324.161	712.729
324.806	696.032
325.452	699.087
326.098	691.566
326.745	690.443
327.391	672.323
328.037	664.585
328.683	649.086
329.33	668.496
329.976	655.094
330.622	649.54
331.268	626.115
331.914	646.164
332.557	627.754
333.203	620.194
333.849	613.705
334.495	613.059
335.141	604.606
335.786	607.451
336.43	605.954
337.075	602.436
337.721	591.447
338.366	593.256
339.012	582.524
339.655	578.724
340.301	577.094
340.946	572.831
341.591	571.166
342.234	555.37
342.879	557.38
343.525	564.051
344.167	550.015
344.813	555.407
345.458	543.83
346.103	543.686
346.745	539.903
347.39	538.494
348.033	537.565
348.678	536.447
349.323	540.671
349.965	532.746
350.61	530.253
351.254	529.835
351.897	528.956
352.541	523.877
353.184	526.515
353.828	522.008
354.47	518
355.115	523.683
355.757	522.619
356.401	509.01
357.043	517.492
357.687	526.92
358.329	524.401
358.974	515.13
359.615	514.893
360.259	518.577
360.901	520.661
361.545	518.401
362.187	509.735
362.831	511.995
363.472	518.019
364.114	521.943
364.758	515.504
365.399	515.501
366.043	518.563
366.684	510.212
367.326	511.75
367.969	514.974
368.61	517.654
369.252	518.158
369.895	509.931
370.536	521.359
371.177	517.623
371.82	519.846
372.461	516.785
373.102	519.353
373.743	529.018
374.386	518.642
375.027	518.348
375.668	530.627
376.309	523.086
376.952	522.382
377.592	521.157
378.233	519.991
378.874	526.235
379.514	523.413
380.157	520.303
380.797	507.418
381.438	512.773
382.078	502.365
382.718	505.247
383.359	502.222
383.999	497.571
384.641	491.826
385.281	489.397
385.921	481.12
386.561	472.139
387.201	470.701
387.841	460.536
388.481	459.331
389.121	448.377
389.761	450.562
390.401	432.765
391.041	429.114
391.68	420.832
392.32	415.991
392.96	414.585
393.599	410.725
394.239	412.397
394.878	399.768
395.518	390.34
396.157	390.439
396.796	385.748
397.436	380.404
398.075	373.415
398.714	361.596
399.351	364.701
399.99	356.411
400.63	364.554
401.269	353.015
401.908	350.939
402.547	349.081
403.186	344.447
403.822	345.453
404.461	339.125
405.1	343.381
405.739	340.606
406.377	333.308
407.014	336.682
407.653	330.983
408.291	326.078
408.93	330.792
409.566	328.22
410.204	333.995
410.843	327.806
411.481	325.837
412.117	325.077
412.756	326.888
413.394	321.034
414.03	324.202
414.668	321.434
415.306	325.16
415.942	320.543
416.58	328.032
417.218	330.634
417.854	321.5
418.492	321.841
419.127	320.601
419.765	317.572
420.403	320.976
421.039	323.88
421.676	320.147
422.312	327.747
422.949	320.413
423.585	323.501
424.222	325.672
424.858	324.517
425.495	325.469
426.13	332.451
426.768	324.126
427.403	325.418
428.04	326.163
428.675	327.477
429.312	331.907
429.947	329.261
430.582	328.303
431.219	331.745
431.854	333.899
432.491	335.033
433.126	329.397
433.76	338.919
434.397	334.869
435.032	330.729
435.668	335.845
436.303	335.486
436.937	332.206
437.574	329.388
438.208	335.311
438.843	334.85
439.477	332.085
440.114	328.907
440.748	331.561
441.382	327.53
442.016	328.52
442.652	333.799
443.286	327.066
443.92	332.82
444.554	331.143
445.19	327.268
445.824	327.002
446.458	326.93
447.092	328.989
447.726	328.984
448.362	321.202
448.995	323.034
449.629	323.045
450.263	324.755
450.896	318.785
451.53	327.103
452.163	325.278
452.796	319.768
453.43	323.98
454.065	322.392
454.699	324.161
455.332	322.986
455.965	326.537
456.598	328.072
457.231	326.205
457.864	325.215
458.497	323.449
459.13	329.756
459.763	329.337
460.396	327.151
461.029	328.195
461.662	326.222
462.295	323.071
462.927	326.526
463.558	328.032
464.191	330.149
464.823	327.876
465.456	328.43
466.088	334.528
466.721	333.035
467.353	329.155
467.986	333.589
468.618	338.297
469.248	332.437
469.88	334.638
470.513	331.358
471.145	342.587
471.777	339.578
472.407	341.616
473.039	340.262
473.671	346.411
474.303	343.75
474.935	345.267
475.565	347.616
476.196	348.573
476.828	352.699
477.458	354.896
478.09	352.266
478.721	359.542
479.353	362.9
479.982	361.722
480.614	360.01
481.245	365.271
481.875	357.102
482.506	375.764
483.135	369.942
483.767	371.249
484.398	379.215
485.027	382.695
485.658	380.991
486.287	393.325
486.918	392.512
487.549	395.918
488.178	400.266
488.809	399.576
489.438	407.531
490.069	411.471
490.698	406.512
491.328	414.035
491.957	420.497
492.588	422.157
493.216	429.179
493.847	440.75
494.476	439.815
495.106	451.32
495.734	458.431
496.363	458.63
496.993	468.967
497.621	469.515
498.252	480.542
498.88	487.845
499.508	489.457
500.138	497.366
500.766	509.212
501.397	523.37
502.025	530.455
502.652	548.433
503.283	559.756
503.91	573.686
504.538	579.651
505.166	608.749
505.796	614.798
506.423	638.263
507.051	660.837
507.681	680.453
508.308	688.219
508.936	715.92
509.563	740.318
510.191	770.225
510.82	798.758
511.447	816.627
512.075	841.66
512.702	877.695
513.329	899.548
513.958	917.584
514.586	943.896
515.213	972.467
515.84	977.87
516.467	1021.67
517.094	1042.47
517.721	1069.41
518.347	1070.35
518.974	1093.4
519.603	1101.79
520.23	1134.27
520.857	1143.03
521.483	1151.5
522.11	1166.84
522.736	1183.07
523.363	1202.48
523.989	1210.7
524.616	1236.68
525.242	1235.91
525.869	1252.04
526.495	1260.75
527.121	1271.27
527.747	1266.86
528.372	1293.02
528.998	1289.49
529.624	1304.45
530.25	1285.47
530.876	1283.73
531.502	1275.62
532.128	1266.73
532.754	1255.44
533.38	1250.86
534.003	1222.82
534.629	1216.81
535.255	1185.28
535.88	1159.43
536.506	1142.45
537.132	1118.02
537.755	1090.91
538.381	1052.45
539.006	1031.85
539.632	1010.08
540.255	975.944
540.88	952.313
541.506	924.541
542.131	902.246
542.754	881.563
543.379	852.085
544.004	837.326
544.627	817.742
545.252	784.938
545.877	766.262
546.5	748.456
547.125	747.163
547.75	721.319
548.373	706.905
548.997	683.328
549.62	675.481
550.245	658.36
550.87	658.454
551.492	636.092
552.117	629.426
552.739	615.641
553.364	608.98
553.986	597.239
554.61	596.11
555.233	585.023
555.857	570.198
556.479	570.404
557.104	563.737
557.726	564.588
558.35	551.251
558.972	546.727
559.596	533.664
560.218	533.511
560.842	522.893
561.464	530.333
562.086	519.758
562.709	508.717
563.331	500.6
563.955	505.323
564.577	489.293
565.198	493.431
565.822	489.511
566.443	476.517
567.065	472.401
567.688	467.704
568.31	458.603
568.931	454.473
569.552	448.573
570.176	440.765
570.797	432.263
571.418	429.315
572.042	419.076
572.663	412.778
573.284	409.139
573.905	408.921
574.526	398.426
575.149	385.749
575.77	382.647
576.391	375.271
577.011	373.568
577.632	368.885
578.253	366.688
578.876	358.318
579.496	352.838
580.117	356.038
580.738	350.513
581.358	341.114
581.979	342.863
582.599	341.232
583.219	340.47
583.84	337.38
584.46	328.832
585.08	326.593
585.703	332.818
586.323	331.684
586.943	327.679
587.563	327.259
588.183	321.106
588.803	320.11
589.421	321.5
590.041	320.97
590.661	323.509
591.281	324.725
591.901	325.067
592.521	319.498
593.14	315.29
593.76	320.092
594.38	316.297
594.999	313.645
595.619	317.787
596.238	316.065
596.856	315.022
597.475	312.104
598.095	311.924
598.714	312.188
599.333	308.223
599.953	308.375
600.57	314.339
601.189	305.623
601.808	308.415
602.427	302.448
603.044	301.086
603.663	308.192
604.282	306.582
604.901	302.987
605.518	306.909
606.137	297.506
606.756	303.35
607.372	303.495
607.991	306.36
608.61	305.841
609.226	306.941
609.845	305.061
610.464	305.353
611.08	302.82
611.699	306.011
612.317	307.329
612.933	304.393
613.552	315.167
614.168	306.874
614.786	310.027
615.402	308.196
616.021	306.361
616.637	307.99
617.255	308.191
617.873	306.129
618.489	301.335
619.107	306.788
619.723	302.074
620.339	304.02
620.956	304.422
621.572	306.158
622.19	304.203
622.806	304.557
623.423	301.069
624.039	306.837
624.657	296.778
625.272	298.576
625.888	296.436
626.505	301.854
627.12	295.599
627.736	294.897
628.353	295.017
628.968	289.111
629.584	290.238
630.201	285.573
630.816	277.672
631.431	282.4
632.048	274.882
632.663	272.72
633.278	273.601
633.893	263.596
634.51	260.611
635.125	262.313
635.74	266.189
636.355	258.725
636.971	253.346
637.586	257.449
638.201	250.328
638.815	242.878
639.43	246.987
640.047	240.632
640.661	233.851
641.275	239.214
641.89	235.901
642.504	230.08
643.119	227.936
643.733	226.522
644.347	226.257
644.961	220.46
645.575	216.962
646.192	216.113
646.806	216.445
647.42	212.126
648.034	210.979
648.648	200.65
649.262	207.867
649.875	212.315
650.489	206.811
651.103	199.337
651.717	200.866
652.33	197.538
652.944	191.974
653.556	191.509
654.169	189.444
654.783	190.91
655.396	190.964
656.01	189.156
656.623	196.533
657.237	189.46
657.85	190.329
658.463	190.259
659.074	192.366
659.688	187.099
660.301	191.725
660.914	190.593
661.527	194.008
662.14	192.402
662.751	193.08
663.364	191.724
663.977	193.039
664.59	193.295
665.2	194.124
665.813	187.959
666.426	192.064
667.039	189.891
667.649	192.031
668.262	189.935
668.875	194.258
669.485	196.9
670.098	196.403
670.71	193.969
671.32	195.086
671.933	197.201
672.539	199.75
673.153	197.125
673.768	204.313
674.38	193.125
674.994	196.938
675.609	196.938
676.223	190.688
676.837	190.563
677.451	189.313
678.066	195.875
678.68	192.188
679.294	191.625
679.906	188.688
680.52	195.438
681.134	189.25
681.748	193.813
682.362	189.75
682.973	189.563
683.587	188.813
684.201	188.313
684.815	182.125
685.428	189
686.04	183.5
686.653	187.688
687.267	188.5
687.878	191.25
688.492	191.188
689.105	193.25
689.719	189.813
690.33	183.875
690.943	191.563
691.557	189
692.168	187.813
692.781	188.063
693.392	184.75
694.005	190.938
694.618	183.438
695.229	188.125
695.842	186.688
696.453	179.688
697.066	182.25
697.679	185.625
698.289	187.188
698.902	188.688
699.513	183
700.126	184.875
700.736	182.313
701.349	181.625
701.959	181.5
702.572	183.75
703.182	181.5
703.795	175.75
704.405	189
705.017	189.125
705.628	180.813
706.238	185.125
706.85	182.313
707.46	191
708.072	180.813
708.682	186.25
709.292	179.188
709.904	181.875
710.514	179.063
711.124	181.125
711.736	183.25
712.346	179.938
712.956	179.813
713.568	184
714.177	188.875
714.787	183.75
715.399	181.875
716.008	182.063
716.618	182.813
717.227	183.563
717.839	180.438
718.448	179.5
719.057	182.688
719.667	183.5
720.276	180.438
720.887	181.375
721.497	183
722.106	184.375
722.715	180.813
723.324	180.25
723.933	182.625
724.542	182.375
725.153	178.438
725.762	177.938
726.371	180.5
726.98	180.813
727.589	178.25
728.197	176.813
728.806	182.063
729.415	177.375
730.023	180.5
730.632	181.25
731.24	177.063
731.849	175.063
732.458	176.438
733.066	180.25
733.674	179.75
734.283	183.813
734.891	176.5
735.499	178.563
736.108	181.688
736.716	181.313
737.324	180.688
737.932	180.75
738.54	182.813
739.148	178.875
739.754	178.063
740.362	178.5
740.97	171.625
741.578	178.438
742.186	179.5
742.793	176.375
743.399	183.375
744.007	176.438
744.615	179.125
745.222	179.938
745.83	179.5
746.435	175.688
747.043	174.25
747.65	178.688
748.258	178.688
748.863	175.813
749.47	179.5
750.078	178.938
750.683	180.125
751.29	178.625
751.897	178
752.505	179.563
753.109	184.125
753.717	183.563
754.322	181.625
754.929	183.875
755.536	184
756.14	183.25
756.747	183.688
757.354	187
757.959	185
758.566	184.75
759.17	182.813
759.777	190
760.381	182.375
760.988	186.375
761.593	182.125
762.199	186.688
762.803	187.438
763.41	180.563
764.014	182.688
764.621	185.438
765.225	181.375
765.831	177.375
766.435	179.25
767.042	189.625
767.646	176.313
768.25	178.063
768.856	173.813
769.46	174.375
770.066	182.375
770.67	179.75
771.273	173.438
771.879	179.438
772.483	171.688
773.087	176.438
773.693	175.188
774.296	179.125
774.9	175
775.506	175.063
776.109	174.25
776.713	178.938
777.316	177.25
777.922	171.313
778.525	178.75
779.128	175.75
779.731	170.438
780.335	173.125
780.94	169.375
781.543	173.813
782.146	177.75
782.749	169.563
783.352	174.688
783.958	176.375
784.561	172.625
785.164	173.813
785.766	172.938
786.369	171.875
786.972	170.438
787.575	171.313
788.178	176.313
788.78	174
789.383	168.438
789.986	163.125
790.588	158.625
791.193	155.188
791.795	151.625
792.398	146.063
793	138.125
793.603	135.813
794.205	129.063
794.805	122.438
795.407	114.25
796.01	100.5
796.612	102.25
797.214	105.375
797.816	98.9375
798.418	102
799.02	95.8125
799.622	95.75
800.224	97.25
800.826	96.25
801.426	95.5
802.028	99.1875
802.63	95.125
803.231	96.0625
803.833	95.3125
804.435	96.25
805.034	99.6875
805.636	95.6875
806.237	97.6875
806.839	93.125
807.438	98.5625
808.04	99.375
808.641	95
809.243	97.8125
809.842	97.0625
810.443	99.5625
811.044	98.625
811.643	99.375
812.245	98.5
812.846	97.6875
813.445	95.875
814.046	96.625
814.647	98.625
815.246	95.25
815.847	96.0625
